"","Year","Area","Street","Street.2"
"4089",2012,"Coventry","Claylane",NA
"4090",2012,"Coventry","Concourseskydome",NA
"4091",2012,"Coventry","Corporationstreet",NA
"4092",2012,"Coventry","Corporationstreet",NA
"4093",2012,"Coventry","Corporationstreet",NA
"4094",2012,"Coventry","Corporationstreet",NA
"4095",2012,"Coventry","Coundonwedgedrivecoventry",NA
"4096",2012,"Coventry","Coventrycentralpolicestation",NA
"4097",2012,"Coventry","Coventrycentralpolicestation",NA
"4098",2012,"Coventry","Coventryoakph",NA
"4099",2012,"Coventry","Coxstcoventry",NA
"4100",2012,"Coventry","Croftroad",NA
"4101",2012,"Coventry","Croftroad",NA
"4102",2012,"Coventry","Croftroadcoventry",NA
"4103",2012,"Coventry","Crosscheaping",NA
"4104",2012,"Coventry","Cvfo",NA
"4105",2012,"Coventry","Cvfo",NA
"4106",2012,"Coventry","Cvfo",NA
"4107",2012,"Coventry","Cvfo",NA
"4108",2012,"Coventry","Denhamavenue",NA
"4109",2012,"Coventry","Earlsdonstreet",NA
"4110",2012,"Coventry","Ellimangardens",NA
"4111",2012,"Coventry","Ellysroadradford",NA
"4112",2012,"Coventry","Fargosfordstreet",NA
"4113",2012,"Coventry","Fargosfordstreet",NA
"4114",2012,"Coventry","Flyingstandard",NA
"4115",2012,"Coventry","Flyingstandardtrinitystreetcoventry",NA
"4116",2012,"Coventry","Foleshillrd",NA
"4117",2012,"Coventry","Foleshillroad",NA
"4118",2012,"Coventry","Foleshillroad",NA
"4119",2012,"Coventry","Foleshillroadcoventry",NA
"4120",2012,"Coventry","Frontoffice",NA
"4121",2012,"Coventry","Frontoffice",NA
"4122",2012,"Coventry","Frontofficecarparklittleparkstcoventry",NA
"4123",2012,"Coventry","Frontofficelittleparkstcoventry",NA
"4124",2012,"Coventry","Gosfordstreet",NA
"4125",2012,"Coventry","Gosfordstreet",NA
"4126",2012,"Coventry","Gosfordstreetcoventry",NA
"4127",2012,"Coventry","Grangemouthroad",NA
"4128",2012,"Coventry","Halestreet",NA
"4129",2012,"Coventry","Halestreet",NA
"4130",2012,"Coventry","Halesstreet",NA
"4131",2012,"Coventry","Halesstreet",NA
"4132",2012,"Coventry","Hamptonroadcoventry",NA
"4133",2012,"Coventry","Harnalllanewestcoventry",NA
"4134",2012,"Coventry","Harnelllaneeast",NA
"4135",2012,"Coventry","Harnelllaneeast",NA
"4136",2012,"Coventry","Harperroadcoventry",NA
"4137",2012,"Coventry","Harperroadcoventry",NA
"4138",2012,"Coventry","Heathroad",NA
"4139",2012,"Coventry","Hersalcommon",NA
"4140",2012,"Coventry","Hertfordstreet",NA
"4141",2012,"Coventry","Hollybushph",NA
"4142",2012,"Coventry","Hollybushph",NA
"4143",2012,"Coventry","Holyheadroadcoventry",NA
"4144",2012,"Coventry","Homerroad",NA
"4145",2012,"Coventry","Jardinecrescent",NA
"4146",2012,"Coventry","Jordanwell",NA
"4147",2012,"Coventry","Jtn5coventryringroad",NA
"4148",2012,"Coventry","Jubileecrescent",NA
"4149",2012,"Coventry","Kasbah",NA
"4150",2012,"Coventry","Kasbahnightclubcoventry",NA
"4151",2012,"Coventry","Kenilworthrdcoventry",NA
"4152",2012,"Coventry","Kingwilliamstreetcoventry",NA
"4153",2012,"Coventry","Littleparkst",NA
"4154",2012,"Coventry","Littleparkstcoventry",NA
"4155",2012,"Coventry","Littleparkstreet",NA
"4156",2012,"Coventry","Littleparkstreet",NA
"4157",2012,"Coventry","Littleparkstreet",NA
"4158",2012,"Coventry","Littleparkstreet",NA
"4159",2012,"Coventry","Littleparkstreetcitycentre",NA
"4160",2012,"Coventry","Longford",NA
"4161",2012,"Coventry","Longfordroad",NA
"4162",2012,"Coventry","Lowerfordstreet",NA
"4163",2012,"Coventry","Lowerfordstreet",NA
"4164",2012,"Coventry","Lowerholyheadroadcoventry",NA
"4165",2012,"Coventry","Lyndaleroad",NA
"4166",2012,"Coventry","Mafrontoffice",NA
"4167",2012,"Coventry","Mafo",NA
"4168",2012,"Coventry","Mafo",NA
"4169",2012,"Coventry","Marketwaycoventry",NA
"4170",2012,"Coventry","Marlcroft",NA
"4171",2012,"Coventry","Masserroad",NA
"4172",2012,"Coventry","Masserroad",NA
"4173",2012,"Coventry","Masserroad",NA
"4174",2012,"Coventry","Masserroad",NA
"4175",2012,"Coventry","Masserroad",NA
"4176",2012,"Coventry","Mbfrontoffice",NA
"4177",2012,"Coventry","Mcfo",NA
"4178",2012,"Coventry","Meadowst",NA
"4179",2012,"Coventry","Middlemarchroad",NA
"4180",2012,"Coventry","Middlemarchroadradfordcoventry",NA
"4181",2012,"Coventry","Milelane",NA
"4182",2012,"Coventry","Milelane",NA
"4183",2012,"Coventry","Millenniumplace",NA
"4184",2012,"Coventry","Moorestreet",NA
"4185",2012,"Coventry","Murrayroad",NA
"4186",2012,"Coventry","Newunionstreet",NA
"4187",2012,"Coventry","Newunionstreet",NA
"4188",2012,"Coventry","Newunionstreet",NA
"4189",2012,"Coventry","Outsidecvfo",NA
"4190",2012,"Coventry","Oxfordstreetcoventry",NA
"4191",2012,"Coventry","Pennyparklane",NA
"4192",2012,"Coventry","Pensilvaclosehillfields",NA
"4193",2012,"Coventry","Poolmeadowbusstation",NA
"4194",2012,"Coventry","Poolmeadowbusstation",NA
"4195",2012,"Coventry","Poolmeadowbusstation",NA
"4196",2012,"Coventry","Poolmeadowbusstationcoventry",NA
"4197",2012,"Coventry","Poolmeadowbusstation",NA
"4198",2012,"Coventry","Poolmeadowpolicestationcoventry",NA
"4199",2012,"Coventry","Primrosehillstcoventry",NA
"4200",2012,"Coventry","Primrosehillstreet",NA
"4201",2012,"Coventry","Primrosehillstreet",NA
"4202",2012,"Coventry","Primrosehillstreet",NA
"4203",2012,"Coventry","Prioryhall",NA
"4204",2012,"Coventry","Quarrywoodgrove",NA
"4205",2012,"Coventry","Quintonroad",NA
"4206",2012,"Coventry","Raglanstreet",NA
"4207",2012,"Coventry","Ramadahotel",NA
"4208",2012,"Coventry","Rearofcliquehalestreet",NA
"4209",2012,"Coventry","Rearyardcoventrycentralpolicestation",NA
"4210",2012,"Coventry","Ricoharena",NA
"4211",2012,"Coventry","Ricoharena",NA
"4212",2012,"Coventry","Rileysquare",NA
"4213",2012,"Coventry","Ringwayqueens",NA
"4214",2012,"Coventry","Roseberryavenuecoventry",NA
"4215",2012,"Coventry","Samuelvalehousestnicholasstreet",NA
"4216",2012,"Coventry","Samuelvalehousestnicholasstreet",NA
"4217",2012,"Coventry","Sewallhighway",NA
"4218",2012,"Coventry","Sewellhighway",NA
"4219",2012,"Coventry","Skydome",NA
"4220",2012,"Coventry","Skydome",NA
"4221",2012,"Coventry","Skydome",NA
"4222",2012,"Coventry","Skydome",NA
"4223",2012,"Coventry","Skydome",NA
"4224",2012,"Coventry","Skydome",NA
"4225",2012,"Coventry","Skydomecoventry",NA
"4226",2012,"Coventry","Skydome",NA
"4227",2012,"Coventry","Skydome",NA
"4228",2012,"Coventry","Skydome",NA
"4229",2012,"Coventry","Skydomecarpark",NA
"4230",2012,"Coventry","Skydomecarpark",NA
"4231",2012,"Coventry","Skydomecarpark",NA
"4232",2012,"Coventry","Skydomecomplex",NA
"4233",2012,"Coventry","Skydomecomplex",NA
"4234",2012,"Coventry","Skydomecomplex",NA
"4235",2012,"Coventry","Skydomecomplex",NA
"4236",2012,"Coventry","Skydomeconcourse",NA
"4237",2012,"Coventry","Skydomeconcourse",NA
"4238",2012,"Coventry","Skydomeconcourse",NA
"4239",2012,"Coventry","Skydomeconcourse",NA
"4240",2012,"Coventry","Skydomeconcourse",NA
"4241",2012,"Coventry","Skydomeconcourse",NA
"4242",2012,"Coventry","Skydomeconcourse",NA
"4243",2012,"Coventry","Skydomeconcoursecoventry",NA
"4244",2012,"Coventry","Skydomeconcoursecoventry",NA
"4245",2012,"Coventry","Skydomeconcoursecoventrycitycentre",NA
"4246",2012,"Coventry","Skydomeconcoursecoventry",NA
"4247",2012,"Coventry","Skydomeconcourse",NA
"4248",2012,"Coventry","Skydomecoventry",NA
"4249",2012,"Coventry","Somersetroad",NA
"4250",2012,"Coventry","Sponstcoventry",NA
"4251",2012,"Coventry","Sponstreet",NA
"4252",2012,"Coventry","Sponstreet",NA
"4253",2012,"Coventry","Sponstreet",NA
"4254",2012,"Coventry","Sponstreet",NA
"4255",2012,"Coventry","Sponstreet",NA
"4256",2012,"Coventry","Sponstreetcoventry",NA
"4257",2012,"Coventry","Sponstreetcoventry",NA
"4258",2012,"Coventry","Sponstreetcoventry",NA
"4259",2012,"Coventry","Sponstreetcoventry",NA
"4260",2012,"Coventry","Stpatricksroad",NA
"4261",2012,"Coventry","Stthomasroadlongfordcoventry",NA
"4262",2012,"Coventry","Stationsquarecoventry",NA
"4263",2012,"Coventry","Stationsquarecoventry",NA
"4264",2012,"Coventry","Stationsquarecoventry",NA
"4265",2012,"Coventry","Stoneystantonrd",NA
"4266",2012,"Coventry","Stoneystantonroad",NA
"4267",2012,"Coventry","Stoneystantonroad",NA
"4268",2012,"Coventry","Stoneystantonroad",NA
"4269",2012,"Coventry","Stoneystantonroad",NA
"4270",2012,"Coventry","Stoneystantonroad",NA
"4271",2012,"Coventry","Tamworthroad",NA
"4272",2012,"Coventry","Tanyardclosetanyardfarmcoventry",NA
"4273",2012,"Coventry","Tarquinclose",NA
"4274",2012,"Coventry","Taxiranktrainstationcoventry",NA
"4275",2012,"Coventry","Theburges",NA
"4276",2012,"Coventry","Theburgess",NA
"4277",2012,"Coventry","Theburgess",NA
"4278",2012,"Coventry","Thebutts",NA
"4279",2012,"Coventry","Thecastlepublittleparkstcoventry",NA
"4280",2012,"Coventry","Thechesils",NA
"4281",2012,"Coventry","Theflyingstandardpublichouse",NA
"4282",2012,"Coventry","Thegrapespho/s",NA
"4283",2012,"Coventry","Trafalgarhouse",NA
"4284",2012,"Coventry","Trinityst",NA
"4285",2012,"Coventry","Trinitystreet",NA
"4286",2012,"Coventry","Trinitystreet",NA
"4287",2012,"Coventry","Trinitystreet",NA
"4288",2012,"Coventry","Uhcw",NA
"4289",2012,"Coventry","Universityhospital",NA
"4290",2012,"Coventry","Universityhospitalcoventry",NA
"4291",2012,"Coventry","Unniversityhospitalcoventry",NA
"4292",2012,"Coventry","Uppersponstreet",NA
"4293",2012,"Coventry","Victoriastreet",NA
"4294",2012,"Coventry","Wallacerd",NA
"4295",2012,"Coventry","Walsgravehospital",NA
"4296",2012,"Coventry","Walsgraverd",NA
"4297",2012,"Coventry","Walsgraveroad",NA
"4298",2012,"Coventry","Warwickrd",NA
"4299",2012,"Coventry","Warwickrowcoventry",NA
"4300",2012,"Coventry","Westavenue",NA
"4301",2012,"Coventry","Willenhalllane",NA
"4302",2012,"Coventry","Willenhalllane",NA
"4303",2012,"Coventry","Windsorst",NA
"4304",2012,"Coventry","Windsorst",NA
"4305",2012,"Coventry","Winsorstreet",NA
"4306",2012,"Coventry","Woodwaylanecoventry",NA
"4307",2012,"Coventry","Wykencroft",NA
"4308",2012,"Coventry","Yardleystreet",NA
"4309",2012,"Dudley","Hagleyroadhalesowen",NA
"4310",2012,"Dudley","Bachelorclose",NA
"4311",2012,"Dudley","Bearwoodroadbearwood",NA
"4312",2012,"Dudley","Bellststourbridge",NA
"4313",2012,"Dudley","Bhanroad",NA
"4314",2012,"Dudley","Bhpsfrontoffice",NA
"4315",2012,"Dudley","Birminghamnewroad",NA
"4316",2012,"Dudley","Birminghamstreetstourbridge",NA
"4317",2012,"Dudley","Birminghamstreetstourbridge",NA
"4318",2012,"Dudley","Bridfgnorthroadstourbridge",NA
"4319",2012,"Dudley","Brierleyhillhighstreet",NA
"4320",2012,"Dudley","Busstationdudley",NA
"4321",2012,"Dudley","Busstationmerryhillcentre",NA
"4322",2012,"Dudley","Castlehilldudley",NA
"4323",2012,"Dudley","Castlehilldudley",NA
"4324",2012,"Dudley","Charlesave",NA
"4325",2012,"Dudley","Churchstbhill",NA
"4326",2012,"Dudley","Churchststourbridge",NA
"4327",2012,"Dudley","Cinderbankdudley",NA
"4328",2012,"Dudley","Cliftonphsedgley",NA
"4329",2012,"Dudley","Clydesdaletower",NA
"4330",2012,"Dudley","Cobdenstreet",NA
"4331",2012,"Dudley","Corbettcrescentstourbridge",NA
"4332",2012,"Dudley","Coventrystreet",NA
"4333",2012,"Dudley","Delphrdbhill",NA
"4334",2012,"Dudley","Dingleroaddudley",NA
"4335",2012,"Dudley","Dudleybusstation",NA
"4336",2012,"Dudley","Dudleyhighstreet",NA
"4337",2012,"Dudley","Dudleypolicestation",NA
"4338",2012,"Dudley","Envillstreetstourbridge",NA
"4339",2012,"Dudley","Envillestreetstourbridge",NA
"4340",2012,"Dudley","Frontofficebrierleyhillpolicestation",NA
"4341",2012,"Dudley","Gaimagestreet",NA
"4342",2012,"Dudley","Hagleyroad",NA
"4343",2012,"Dudley","Hagleyroadstourbridge",NA
"4344",2012,"Dudley","Halesowenbusstation",NA
"4345",2012,"Dudley","Halesowenbusstation",NA
"4346",2012,"Dudley","Halesowenpolicestation",NA
"4347",2012,"Dudley","Hallstreetdudley",NA
"4348",2012,"Dudley","Harvesterhagleyroad",NA
"4349",2012,"Dudley","Highstreetbrierleyhill",NA
"4350",2012,"Dudley","Highstbhill",NA
"4351",2012,"Dudley","Highstdudley",NA
"4352",2012,"Dudley","Highststourbridge",NA
"4353",2012,"Dudley","Highststourbridge",NA
"4354",2012,"Dudley","Highstbhill",NA
"4355",2012,"Dudley","Highstlye",NA
"4356",2012,"Dudley","Highststourbridge",NA
"4357",2012,"Dudley","Highststourbridge",NA
"4358",2012,"Dudley","Highststourbridge",NA
"4359",2012,"Dudley","Highststourbridge",NA
"4360",2012,"Dudley","Highststourbridge",NA
"4361",2012,"Dudley","Highststourbridge",NA
"4362",2012,"Dudley","Highststourbridge",NA
"4363",2012,"Dudley","Highststourbridge",NA
"4364",2012,"Dudley","Highstreet",NA
"4365",2012,"Dudley","Highstreet",NA
"4366",2012,"Dudley","Highstreet",NA
"4367",2012,"Dudley","Highstreet",NA
"4368",2012,"Dudley","Highstreet",NA
"4369",2012,"Dudley","Highstreetstourbridge",NA
"4370",2012,"Dudley","Highstreetstourbridge",NA
"4371",2012,"Dudley","Highstreetstourbridge",NA
"4372",2012,"Dudley","Highstreetbrierleyhill",NA
"4373",2012,"Dudley","Highstreetbrierleyhill",NA
"4374",2012,"Dudley","Highstreetbrierleyhill",NA
"4375",2012,"Dudley","Highstreetstourbridge",NA
"4376",2012,"Dudley","Highstreetstourbridge",NA
"4377",2012,"Dudley","Highstreetstourbridge",NA
"4378",2012,"Dudley","Highstreetstourbridge",NA
"4379",2012,"Dudley","Highstreetstourbridge",NA
"4380",2012,"Dudley","Highstreetdudley",NA
"4381",2012,"Dudley","Highstreetlye",NA
"4382",2012,"Dudley","Highstreetlye",NA
"4383",2012,"Dudley","Highstreetstourbridge",NA
"4384",2012,"Dudley","Highstreetstourbridge",NA
"4385",2012,"Dudley","Highstreetstourbridge",NA
"4386",2012,"Dudley","Highstreetstourbridge",NA
"4387",2012,"Dudley","Highlandroaddudley",NA
"4388",2012,"Dudley","Hillstreetbrierleyhill",NA
"4389",2012,"Dudley","Hillsiderd",NA
"4390",2012,"Dudley","Homeaddress",NA
"4391",2012,"Dudley","Levelstreetbrierleyhill",NA
"4392",2012,"Dudley","Lyehighstreet",NA
"4393",2012,"Dudley","Malverncrescent",NA
"4394",2012,"Dudley","Marketstkford",NA
"4395",2012,"Dudley","Merryhill",NA
"4396",2012,"Dudley","Newst",NA
"4397",2012,"Dudley","Newstdudley",NA
"4398",2012,"Dudley","Newstdudley",NA
"4399",2012,"Dudley","Newstreetdudley",NA
"4400",2012,"Dudley","Northstreetdudley",NA
"4401",2012,"Dudley","Nortonroad",NA
"4402",2012,"Dudley","Oakfieldroadwollescote",NA
"4403",2012,"Dudley","Osbhps",NA
"4404",2012,"Dudley","Overendrd",NA
"4405",2012,"Dudley","Parkroadnetherton",NA
"4406",2012,"Dudley","Pedmoreroadlye",NA
"4407",2012,"Dudley","Quarrybankhighstreet",NA
"4408",2012,"Dudley","Queenswayhalesowen",NA
"4409",2012,"Dudley","Springfieldrdblackheath",NA
"4410",2012,"Dudley","Stmichaelsstreetwestbromwich",NA
"4411",2012,"Dudley","Stourbridgehighst",NA
"4412",2012,"Dudley","Stourbridgehighstreet",NA
"4413",2012,"Dudley","Stourbridgehighstreet",NA
"4414",2012,"Dudley","Stourbridgehighstreet",NA
"4415",2012,"Dudley","Stourbridgehighstreet",NA
"4416",2012,"Dudley","Stourbridgehighstreet",NA
"4417",2012,"Dudley","Stourbridgetowncentre",NA
"4418",2012,"Dudley","Sunderlanddriveamblecote",NA
"4419",2012,"Dudley","Sunderlanddriveamblecote",NA
"4420",2012,"Dudley","Sunderlanddriveamblecote",NA
"4421",2012,"Dudley","Sunderlanddriveamblecote",NA
"4422",2012,"Dudley","Theforgecradleyheath",NA
"4423",2012,"Dudley","Towerstdudley",NA
"4424",2012,"Dudley","Towerstreetdudley",NA
"4425",2012,"Dudley","Tridentcentredudley",NA
"4426",2012,"Dudley","Wolverhamptonstreetdudley",NA
"4427",2012,"Dudley","Worcesterststourbridge",NA
"4428",2012,"Dudley","Worcesterststourbridge",NA
"4429",2012,"Dudley","Worcesterststourbridge",NA
"4430",2012,"Dudley","Worcesterststourbridge",NA
"4431",2012,"Dudley","Worcesterststourbridge",NA
"4432",2012,"Solihull","Anchorlane",NA
"4433",2012,"Solihull","Apressolihulltowncentre",NA
"4434",2012,"Solihull","Aspendrcwtc",NA
"4435",2012,"Solihull","Bhaminternational",NA
"4436",2012,"Solihull","Bhaminternational",NA
"4437",2012,"Solihull","Bhx",NA
"4438",2012,"Solihull","Bhx",NA
"4439",2012,"Solihull","Bhx",NA
"4440",2012,"Solihull","Bhxterminal1",NA
"4441",2012,"Solihull","Birchcroft",NA
"4442",2012,"Solihull","Birminghamairport",NA
"4443",2012,"Solihull","Birminghaminternationalairport",NA
"4444",2012,"Solihull","Blossomfieldroadsolihull",NA
"4445",2012,"Solihull","Boldmeregate",NA
"4446",2012,"Solihull","Bosworthdrive",NA
"4447",2012,"Solihull","Bpwarwickrdolton",NA
"4448",2012,"Solihull","Bradfordroadcastlebrom",NA
"4449",2012,"Solihull","Burges",NA
"4450",2012,"Solihull","Burges",NA
"4451",2012,"Solihull","Campdengreen",NA
"4452",2012,"Solihull","Chapelhouserd",NA
"4453",2012,"Solihull","Chesterrd",NA
"4454",2012,"Solihull","Chesterrd",NA
"4455",2012,"Solihull","Chesterrd",NA
"4456",2012,"Solihull","Chesterroadcastlebromwich",NA
"4457",2012,"Solihull","Chesterroadkingshurst",NA
"4458",2012,"Solihull","Churchillroadsolihull",NA
"4459",2012,"Solihull","Cloptoncrescent",NA
"4460",2012,"Solihull","Cloptoncrescent",NA
"4461",2012,"Solihull","Cookslanechelmsleywood",NA
"4462",2012,"Solihull","Drurylane",NA
"4463",2012,"Solihull","Drurylanesolihull",NA
"4464",2012,"Solihull","Farthingsphgreenlane",NA
"4465",2012,"Solihull","Forthdrivechelmsleywood",NA
"4466",2012,"Solihull","Gleberoadsolihull",NA
"4467",2012,"Solihull","Greenlaneshirley",NA
"4468",2012,"Solihull","Grevillepubsolihullbirmingham",NA
"4469",2012,"Solihull","Harvesterpubsolihull",NA
"4470",2012,"Solihull","Heatonrdsolihull",NA
"4471",2012,"Solihull","Helmsforddrive",NA
"4472",2012,"Solihull","Helmswooddrive",NA
"4473",2012,"Solihull","Highstknowle",NA
"4474",2012,"Solihull","Highstsolihull",NA
"4475",2012,"Solihull","Highstsolihull",NA
"4476",2012,"Solihull","Highstsolihull",NA
"4477",2012,"Solihull","Highstsolihull",NA
"4478",2012,"Solihull","Highstsolihull",NA
"4479",2012,"Solihull","Highstsolihull",NA
"4480",2012,"Solihull","Highstsolihull",NA
"4481",2012,"Solihull","Highstreet",NA
"4482",2012,"Solihull","Highstreet",NA
"4483",2012,"Solihull","Highstreet",NA
"4484",2012,"Solihull","Highstreet",NA
"4485",2012,"Solihull","Highstreet",NA
"4486",2012,"Solihull","Highstreetoshogshead",NA
"4487",2012,"Solihull","Highstreetsolihull",NA
"4488",2012,"Solihull","Highstreetsolihull",NA
"4489",2012,"Solihull","Highstreetsolihull",NA
"4490",2012,"Solihull","Highstreetsolihull",NA
"4491",2012,"Solihull","Highstreetsolihull",NA
"4492",2012,"Solihull","Homerroad",NA
"4493",2012,"Solihull","Homerroad",NA
"4494",2012,"Solihull","Homerroadsolihull",NA
"4495",2012,"Solihull","Hurstlanenorthj/WGreenLane",NA
"4496",2012,"Solihull","Kilcoteroadshirley",NA
"4497",2012,"Solihull","Knowlepark",NA
"4498",2012,"Solihull","Lodelanesolihullbirmingham",NA
"4499",2012,"Solihull","Londonroad",NA
"4500",2012,"Solihull","M42",NA
"4501",2012,"Solihull","Mcdonaldshighstsolihull",NA
"4502",2012,"Solihull","Mellsquare",NA
"4503",2012,"Solihull","Mortonsdickensheathsolihull",NA
"4504",2012,"Solihull","Nec",NA
"4505",2012,"Solihull","o/sbangorhouseforthdrivechelmsleywood",NA
"4506",2012,"Solihull","o/shoggsheadPHPoplarRoadSolihull",NA
"4507",2012,"Solihull","O/SHoggsheadPoplarWaysolihull",NA
"4508",2012,"Solihull","o/sKingsHighStSolihull",NA
"4509",2012,"Solihull","o/sKingsSolihull",NA
"4510",2012,"Solihull","O/SLANGLEYHALLSOCIALCLUBLANGLEYHALLRDOLTON",NA
"4511",2012,"Solihull","O/STOuchwoodCentrePoplarRoadSolihull",NA
"4512",2012,"Solihull","Oltonrailwaystation",NA
"4513",2012,"Solihull","Oltontavern",NA
"4514",2012,"Solihull","Osassemblyroomspoplarroadsolihull",NA
"4515",2012,"Solihull","Osmasonsphhighstreetsolihull",NA
"4516",2012,"Solihull","Ossolihullhospital",NA
"4517",2012,"Solihull","Ossolihullhospital",NA
"4518",2012,"Solihull","Ossolihullhospital",NA
"4519",2012,"Solihull","Outsidethewatersidebar",NA
"4520",2012,"Solihull","Pinesquarechelsmleywood",NA
"4521",2012,"Solihull","Plumeoffeatherspublichousestratfordroadshirley",NA
"4522",2012,"Solihull","Poplaravenuesolihull",NA
"4523",2012,"Solihull","Poplarrd",NA
"4524",2012,"Solihull","Poplarrdsolihull",NA
"4525",2012,"Solihull","Poplarrdsolihulltowncebtre",NA
"4526",2012,"Solihull","Poplarrdsolihulltowncentre",NA
"4527",2012,"Solihull","Poplarrdtowncentresolihull",NA
"4528",2012,"Solihull","Poplarrdsolihull",NA
"4529",2012,"Solihull","Poplarroad",NA
"4530",2012,"Solihull","Poplarroad",NA
"4531",2012,"Solihull","Poplarroad",NA
"4532",2012,"Solihull","Poplarroad",NA
"4533",2012,"Solihull","Poplarroad",NA
"4534",2012,"Solihull","Poplarroad",NA
"4535",2012,"Solihull","Poplarroadsolihull",NA
"4536",2012,"Solihull","Poplarroadsolihull",NA
"4537",2012,"Solihull","Poplarroadsolihull",NA
"4538",2012,"Solihull","Poplarroadsolihull",NA
"4539",2012,"Solihull","Poplarroadsolihull",NA
"4540",2012,"Solihull","Poplarroadsolihull",NA
"4541",2012,"Solihull","Poplarroadsolihull",NA
"4542",2012,"Solihull","Poplarway",NA
"4543",2012,"Solihull","Ppoplarroad",NA
"4544",2012,"Solihull","Premierinnstratfordroad",NA
"4545",2012,"Solihull","Radlowcrescentmarstongreen",NA
"4546",2012,"Solihull","Ramadahotel",NA
"4547",2012,"Solihull","Roverdrive",NA
"4548",2012,"Solihull","Roverdrive",NA
"4549",2012,"Solihull","Saddlersarms",NA
"4550",2012,"Solihull","Shirralgrove",NA
"4551",2012,"Solihull","Solihullhighstreet",NA
"4552",2012,"Solihull","Solihullhighstreet",NA
"4553",2012,"Solihull","Solihulltowncentre",NA
"4554",2012,"Solihull","Solihulltowncentre",NA
"4555",2012,"Solihull","Solihulltowncentre",NA
"4556",2012,"Solihull","Solihulltowncentre",NA
"4557",2012,"Solihull","Stationrdsolihull",NA
"4558",2012,"Solihull","Stationroad",NA
"4559",2012,"Solihull","Stationroad",NA
"4560",2012,"Solihull","Stationroadsolihull",NA
"4561",2012,"Solihull","Stationroadsolihull",NA
"4562",2012,"Solihull","Stratfordroad",NA
"4563",2012,"Solihull","Stratfordroadshirley",NA
"4564",2012,"Solihull","Thebearatberkswell",NA
"4565",2012,"Solihull","Thecresentsolihull",NA
"4566",2012,"Solihull","Theradleys",NA
"4567",2012,"Solihull","Threehorseshoessheldon",NA
"4568",2012,"Solihull","Touchwoodcentre",NA
"4569",2012,"Solihull","Warwickroad",NA
"4570",2012,"Solihull","Warwickroadolton",NA
"4571",2012,"Solihull","Warwickroadsolihull",NA
"4572",2012,"Solihull","Widneylane/Blossomfieldtennisclub",NA
"4573",2012,"Sandwell","Abrahamdarbypublichouse",NA
"4574",2012,"Sandwell","Allsaintswaywestbromwich",NA
"4575",2012,"Sandwell","Arcadianbirmingham",NA
"4576",2012,"Sandwell","Arcadianbirmingham",NA
"4577",2012,"Sandwell","Asdagreatbridge",NA
"4578",2012,"Sandwell","Bearwoodhighstreet",NA
"4579",2012,"Sandwell","Bearwoodhighstreet",NA
"4580",2012,"Sandwell","Bearwoodhighstreet",NA
"4581",2012,"Sandwell","Bearwoodrd",NA
"4582",2012,"Sandwell","Bearwoodroad",NA
"4583",2012,"Sandwell","Bearwoodroad",NA
"4584",2012,"Sandwell","Betfredduchessparkwestbromwich",NA
"4585",2012,"Sandwell","Betfredwestbromwich",NA
"4586",2012,"Sandwell","Bhamstreetstourbridge",NA
"4587",2012,"Sandwell","Birchroadoldbury",NA
"4588",2012,"Sandwell","Blackheathhousingoffice",NA
"4589",2012,"Sandwell","Bourneavenuetipton",NA
"4590",2012,"Sandwell","Bridgest",NA
"4591",2012,"Sandwell","Bridgnorthrd",NA
"4592",2012,"Sandwell","Brookst",NA
"4593",2012,"Sandwell","Burntree",NA
"4594",2012,"Sandwell","Capehill",NA
"4595",2012,"Sandwell","Cartersgreenwestbromwich",NA
"4596",2012,"Sandwell","Cartersgreenwestbromwich",NA
"4597",2012,"Sandwell","Cartersgreenwestbromwich",NA
"4598",2012,"Sandwell","Causewayrowley",NA
"4599",2012,"Sandwell","Chapelstreetoldbury",NA
"4600",2012,"Sandwell","Chipshopgreatbridgetipton",NA
"4601",2012,"Sandwell","Churchstreetoldhill",NA
"4602",2012,"Sandwell","Churchstreetoldbury",NA
"4603",2012,"Sandwell","Churchstreetoldbury",NA
"4604",2012,"Sandwell","Clairmintroadsmethwick",NA
"4605",2012,"Sandwell","Claremontroadsmethwick",NA
"4606",2012,"Sandwell","Cliffordroad",NA
"4607",2012,"Sandwell","Collinsstreetwestbromwich",NA
"4608",2012,"Sandwell","Collinsstreetwestbromwich",NA
"4609",2012,"Sandwell","Cumberlandroadwednesbury",NA
"4610",2012,"Sandwell","Delvilleterrace",NA
"4611",2012,"Sandwell","Desimarslawestbromwich",NA
"4612",2012,"Sandwell","Dilshadrestaurantoldburyroadblackheath",NA
"4613",2012,"Sandwell","Dudleyroad",NA
"4614",2012,"Sandwell","Dudleyroadeast",NA
"4615",2012,"Sandwell","Dudleyroadeasttividale",NA
"4616",2012,"Sandwell","Edwardstreetwestbromwich",NA
"4617",2012,"Sandwell","Elmtreewaycradleyheath",NA
"4618",2012,"Sandwell","Forgelane",NA
"4619",2012,"Sandwell","Frontofficesmethwick",NA
"4620",2012,"Sandwell","Grangeroadcradley",NA
"4621",2012,"Sandwell","Gregoryavenueweoleycastle",NA
"4622",2012,"Sandwell","H/A",NA
"4623",2012,"Sandwell","Habberlyroad",NA
"4624",2012,"Sandwell","Hagleyroadwest",NA
"4625",2012,"Sandwell","Haigstreet",NA
